term_id,term_str,n,num,stop,p_stem,pos_max
3383,edition,1,0,0,edit,NN
3384,editor,1,0,0,editor,NN
3385,edmund,365,0,0,edmund,NNP
3386,edmunds,47,0,0,edmund,NNP
3387,educated,4,0,0,educ,VBN
3388,educating,1,0,0,educ,VBG
3389,education,33,0,0,educ,NN
3390,edw,1,0,0,edw,NN
3391,edward,1,0,0,edward,NNP
3392,edwardstreet,1,0,0,edwardstreet,NNP
3393,effect,56,0,0,effect,NN
3394,effected,1,0,0,effect,VBN
3395,effecting,1,0,0,effect,VBG
3396,effects,8,0,0,effect,NNS
3397,effectual,1,0,0,effectu,JJ
3398,effectually,3,0,0,effectu,RB
3399,efficacy,1,0,0,efficaci,NN
3400,effort,21,0,0,effort,NN
3401,efforts,8,0,0,effort,NNS
3402,effusion,5,0,0,effus,NN
3403,effusions,6,0,0,effus,NNS
3404,egerton,2,0,0,egerton,NNP
3405,eggs,3,0,0,egg,NNS
3406,eggshells,1,0,0,eggshel,NNS
3407,egregious,1,0,0,egregi,JJ
3408,eight,27,0,0,eight,CD
3409,eightandtwenty,1,0,0,eightandtwenti,JJ
3410,eighteen,8,0,0,eighteen,NN
3411,eighteenth,1,0,0,eighteenth,JJ
3412,eighth,1,0,0,eighth,NNP
3413,either,157,0,0,either,DT
3414,ejaculation,1,0,0,ejacul,NN
3415,ejaculations,1,0,0,ejacul,NNS
3416,elapsed,4,0,0,elaps,VBN
3417,elasticity,2,0,0,elast,NN
3418,elated,4,0,0,elat,VBN
3419,elation,3,0,0,elat,NN
3420,elbow,3,0,0,elbow,NN
3421,elder,20,0,0,elder,NN
3422,elderly,1,0,0,elderli,JJ
3423,eldest,55,0,0,eldest,JJS
3424,eleanor,68,0,0,eleanor,NNP
3425,eleanors,14,0,0,eleanor,NNP
3426,elegance,22,0,0,eleg,NN
3427,elegancies,2,0,0,eleg,NNS
3428,elegant,25,0,0,eleg,JJ
3429,elegantly,1,0,0,elegantli,RB
3430,elephant,1,0,0,eleph,NNP
3431,elevate,2,0,0,elev,VB
3432,elevated,4,0,0,elev,VBD
3433,elevating,2,0,0,elev,JJ
3434,elevation,4,0,0,elev,NN
3435,eleven,11,0,0,eleven,JJ
3436,eligibility,3,0,0,elig,NN
3437,eligible,12,0,0,elig,JJ
3438,eligibly,1,0,0,elig,NN
3439,eliza,21,0,0,eliza,NNP
3440,elizabeth,585,0,0,elizabeth,NNP
3441,elizabethand,1,0,0,elizabethand,VB
3442,elizabeths,38,0,0,elizabeth,NNP
3443,elizabeththere,1,0,0,elizabethther,EX
3444,elizado,1,0,0,elizado,JJ
3445,elizato,1,0,0,elizato,JJ
3446,ellis,1,0,0,elli,NNP
3447,elocution,1,0,0,elocut,NN
3448,elope,1,0,0,elop,VB
3449,eloped,1,0,0,elop,VBN
3450,elopedhas,1,0,0,elopedha,JJ
3451,elopement,13,0,0,elop,NN
3452,eloping,1,0,0,elop,NN
3453,eloquence,4,0,0,eloqu,NN
3454,eloquent,3,0,0,eloqu,JJ
3455,else,142,0,0,els,NN
3456,elsehere,1,0,0,elseher,JJ
3457,elsewhere,11,0,0,elsewher,NN
3458,elucidated,1,0,0,elucid,VBN
3459,elucidation,1,0,0,elucid,NN
3460,eluded,1,0,0,elud,VBD
3461,embargo,1,0,0,embargo,NN
3462,embarrassed,13,0,0,embarrass,JJ
3463,embarrassing,3,0,0,embarrass,VBG
3464,embarrassment,25,0,0,embarrass,NN
3465,embarrassments,1,0,0,embarrass,VB
3466,embellishments,2,0,0,embellish,JJ
3467,embers,1,0,0,ember,NNS
3468,emblem,1,0,0,emblem,NN
3469,embody,1,0,0,embodi,VB
3470,emboldened,1,0,0,embolden,VBN
3471,embrace,4,0,0,embrac,NN
3472,embraced,4,0,0,embrac,VBD
3473,embraces,2,0,0,embrac,NN
3474,embracing,4,0,0,embrac,VBG
3475,emergence,1,0,0,emerg,NN
3476,emigrant,2,0,0,emigr,NN
3477,emily,4,0,0,emili,NNP
3478,eminence,2,0,0,emin,NN
3479,eminent,1,0,0,emin,JJ
3480,emitted,1,0,0,emit,VBD
3481,emotion,21,0,0,emot,NN
3482,emotions,9,0,0,emot,NNS
3483,emperors,1,0,0,emperor,NNS
3484,emphasis,4,0,0,emphasi,NN
3485,emphatic,1,0,0,emphat,JJ
3486,emphatically,1,0,0,emphat,RB
3487,employ,6,0,0,employ,VB
3488,employed,18,0,0,employ,VBN
3489,employer,1,0,0,employ,NN
3490,employing,3,0,0,employ,VBG
3491,employment,24,0,0,employ,NN
3492,employments,6,0,0,employ,NN
3493,empowered,1,0,0,empow,VBN
3494,empties,1,0,0,empti,NNS
3495,emptiness,1,0,0,empti,NN
3496,empty,6,0,0,empti,JJ
3497,emptyheaded,1,0,0,emptyhead,JJ
3498,emulation,1,0,0,emul,NN
3499,enable,5,0,0,enabl,VB
3500,enabled,8,0,0,enabl,VBD
3501,enabling,3,0,0,enabl,VBG
3502,encamped,1,0,0,encamp,VBN
3503,enchanted,1,0,0,enchant,VBN
3504,enclosed,5,0,0,enclos,VBN
3505,enclosing,1,0,0,enclos,VBG
3506,enclosure,2,0,0,enclosur,NN
3507,encounter,7,0,0,encount,VB
3508,encountering,1,0,0,encount,VBG
3509,encourage,15,0,0,encourag,VB
3510,encouraged,18,0,0,encourag,VBD
3511,encouragement,36,0,0,encourag,NN
3512,encouraging,12,0,0,encourag,VBG
3513,encroach,1,0,0,encroach,VB
3514,encroaching,3,0,0,encroach,JJ
3515,encumbered,1,0,0,encumb,VBN
3516,encumbrance,2,0,0,encumbr,NN
3517,end,144,0,0,end,NN
3518,endanger,1,0,0,endang,VBP
3519,endangered,4,0,0,endang,VBN
3520,endear,1,0,0,endear,VBP
3521,endeared,2,0,0,endear,JJ
3522,endearing,3,0,0,endear,JJ
3523,endears,1,0,0,endear,VBZ
3524,endeavour,37,0,0,endeavour,VB
3525,endeavoured,21,0,0,endeavour,VBD
3526,endeavouring,16,0,0,endeavour,VBG
3527,endeavours,11,0,0,endeavour,NN
3528,ended,32,0,0,end,VBD
3529,ending,1,0,0,end,VBG
3530,endless,7,0,0,endless,JJ
3531,endowed,2,0,0,endow,NN
3532,endowments,4,0,0,endow,NNS
3533,endurable,1,0,0,endur,JJ
3534,endurance,2,0,0,endur,NN
3535,endure,15,0,0,endur,VB
3536,endured,9,0,0,endur,VBN
3537,enduring,5,0,0,endur,VBG
3538,endymion,1,0,0,endymion,NNP
3539,enemies,2,0,0,enemi,NN
3540,enemy,4,0,0,enemi,NN
3541,energetic,1,0,0,energet,NN
3542,energy,7,0,0,energi,NN
3543,energybut,1,0,0,energybut,NN
3544,energythough,1,0,0,energythough,JJ
3545,enforce,1,0,0,enforc,VB
3546,enforced,3,0,0,enforc,VBD
3547,enforcing,1,0,0,enforc,VBG
3548,engage,20,0,0,engag,VB
3549,engaged,93,0,0,engag,VBN
3550,engagement,60,0,0,engag,NN
3551,engagements,19,0,0,engag,NNS
3552,engaging,14,0,0,engag,VBG
3553,engagingly,1,0,0,engagingli,RB
3554,england,30,0,0,england,NNP
3555,english,8,0,0,english,JJ
3556,englishmans,1,0,0,englishman,NNP
3557,engravings,1,0,0,engrav,NNS
3558,engross,3,0,0,engross,VB
3559,engrossed,10,0,0,engross,VBN
3560,engrossing,1,0,0,engross,VBG
3561,enhance,4,0,0,enhanc,VB
3562,enhancement,1,0,0,enhanc,NN
3563,enjoy,22,0,0,enjoy,VB
3564,enjoyed,9,0,0,enjoy,VBD
3565,enjoying,10,0,0,enjoy,VBG
3566,enjoyment,51,0,0,enjoy,NN
3567,enjoyments,7,0,0,enjoy,NNS
3568,enlargement,2,0,0,enlarg,NN
3569,enlarging,1,0,0,enlarg,VBG
3570,enlighten,1,0,0,enlighten,VB
3571,enlightened,3,0,0,enlighten,JJ
3572,enliven,2,0,0,enliven,VB
3573,enlivened,1,0,0,enliven,JJ
3574,enormity,2,0,0,enorm,NN
3575,enormous,2,0,0,enorm,JJ
3576,enough,307,0,0,enough,RB
3577,enoughdoes,1,0,0,enoughdo,NNS
3578,enoughi,1,0,0,enoughi,JJ
3579,enoughone,1,0,0,enoughon,JJ
3580,enoughyou,1,0,0,enoughy,JJ
3581,enquire,7,0,0,enquir,VB
3582,enquired,7,0,0,enquir,VBD
3583,enquiries,17,0,0,enquiri,NNS
3584,enquiring,5,0,0,enquir,VBG
3585,enquiry,7,0,0,enquiri,NN
3586,enraged,2,0,0,enrag,VBN
3587,enrolled,1,0,0,enrol,VBN
3588,ensemble,1,0,0,ensembl,NN
3589,ensign,1,0,0,ensign,NN
3590,ensigncy,1,0,0,ensignci,NN
3591,ensue,4,0,0,ensu,VB
3592,ensued,4,0,0,ensu,NN
3593,ensuing,4,0,0,ensu,VBG
3594,ensure,5,0,0,ensur,VB
3595,ensured,1,0,0,ensur,VBN
3596,entail,7,0,0,entail,NN
3597,entailed,6,0,0,entail,VBN
3598,entailing,1,0,0,entail,VBG
3599,entailwe,1,0,0,entailw,JJ
3600,entangled,1,0,0,entangl,VBN
3601,enter,24,0,0,enter,VB
3602,entered,96,0,0,enter,VBD
3603,entering,20,0,0,enter,VBG
3604,entertain,12,0,0,entertain,VB
3605,entertained,15,0,0,entertain,VBD
3606,entertaining,5,0,0,entertain,JJ
3607,entertainment,11,0,0,entertain,NN
3608,entertains,2,0,0,entertain,VBZ
3609,enthusiasm,4,0,0,enthusiasm,NN
3610,entire,6,0,0,entir,JJ
3611,entirely,111,0,0,entir,RB
3612,entitled,12,0,0,entitl,VBN
3613,entrance,26,0,0,entranc,NN
3614,entrancedoor,1,0,0,entrancedoor,NN
3615,entrancepassage,1,0,0,entrancepassag,NN
3616,entreat,21,0,0,entreat,VB
3617,entreated,7,0,0,entreat,VBD
3618,entreaties,5,0,0,entreati,NNS
3619,entreating,6,0,0,entreat,VBG
3620,entreaty,14,0,0,entreati,NN
3621,entree,1,0,0,entre,NN
3622,entrusted,1,0,0,entrust,VBN
3623,enumerating,5,0,0,enumer,VBG
3624,enumeration,1,0,0,enumer,NN
3625,envelop,1,0,0,envelop,VB
3626,envelope,3,0,0,envelop,NN
3627,envied,4,0,0,envi,VBD
3628,environs,5,0,0,environ,NNS
3629,envy,16,0,0,envi,VB
3630,envying,4,0,0,envi,VBG
3631,envyings,1,0,0,envi,NNS
3632,epicurism,1,0,0,epicur,NN
3633,epilogue,1,0,0,epilogu,NN
3634,epistolary,2,0,0,epistolari,JJ
3635,epitaph,1,0,0,epitaph,NN
3636,epithet,1,0,0,epithet,NN
3637,epithets,1,0,0,epithet,NNS
3638,epoch,1,0,0,epoch,NN
3639,epsom,3,0,0,epsom,NNP
3640,equal,93,0,0,equal,JJ
3641,equality,1,0,0,equal,NN
3642,equalled,2,0,0,equal,VBN
3643,equally,56,0,0,equal,RB
3644,equals,3,0,0,equal,JJ
3645,equinox,1,0,0,equinox,NN
3646,equipage,5,0,0,equipag,NN
3647,equipped,2,0,0,equip,NN
3648,equitable,1,0,0,equit,JJ
3649,equity,1,0,0,equiti,NN
3650,equivalent,3,0,0,equival,NN
3651,equivocal,2,0,0,equivoc,NN
3652,ere,9,0,0,ere,RB
3653,erect,1,0,0,erect,NN
3654,erected,2,0,0,erect,VBN
3655,erection,1,0,0,erect,NN
3656,err,5,0,0,err,VB
3657,errand,12,0,0,errand,NN
3658,errands,2,0,0,errand,NNS
3659,erred,1,0,0,er,VBN
3660,error,16,0,0,error,NN
3661,errors,6,0,0,error,NNS
3662,escape,25,0,0,escap,VB
3663,escaped,16,0,0,escap,VBN
3664,escapes,1,0,0,escap,NNS
3665,escaping,5,0,0,escap,VBG
3666,escort,1,0,0,escort,VB
3667,escorted,1,0,0,escort,VBD
3668,escorting,1,0,0,escort,VBG
3669,especial,1,0,0,especi,JJ
3670,especially,52,0,0,especi,RB
3671,especiallya,1,0,0,especiallya,JJ
3672,esprit,1,0,0,esprit,JJ
3673,esq,1,0,0,esq,NNP
3674,esquire,1,0,0,esquir,NNP
3675,essay,3,0,0,essay,NN
3676,essence,1,0,0,essenc,NN
3677,essential,11,0,0,essenti,JJ
3678,essentially,3,0,0,essenti,RB
3679,essentials,2,0,0,essenti,NN
3680,establish,4,0,0,establish,VB
3681,established,16,0,0,establish,VBN
3682,establishment,15,0,0,establish,NN
3683,estate,36,0,0,estat,NN
3684,estates,5,0,0,estat,NNS
3685,esteem,17,0,0,esteem,NN
3686,esteemed,8,0,0,esteem,VBN
3687,esteeming,1,0,0,esteem,VBG
3688,esteems,1,0,0,esteem,VBZ
3689,estimable,3,0,0,estim,JJ
3690,estimate,5,0,0,estim,VB
3691,estimated,1,0,0,estim,VBN
3692,estimating,2,0,0,estim,VBG
3693,estimation,10,0,0,estim,NN
3694,estranged,1,0,0,estrang,VBD
3695,estrangement,1,0,0,estrang,NN
3696,et,1,0,0,et,NN
3697,etc,9,0,0,etc,NN
3698,eternally,1,0,0,etern,NN
3699,eternity,1,0,0,etern,NN
3700,etiquette,3,0,0,etiquett,NN
3701,eton,1,0,0,eton,NNP
3702,etourderie,1,0,0,etourderi,JJ
3703,eulogium,1,0,0,eulogium,NN
3704,eulogized,1,0,0,eulog,VBN
3705,europe,1,0,0,europ,NNP
3706,evade,1,0,0,evad,VB
3707,evanescent,1,0,0,evanesc,JJ
3708,evasions,1,0,0,evas,NN
3709,even,316,0,0,even,RB
3710,evening,191,0,0,even,NN
3711,eveningelizabeth,1,0,0,eveningelizabeth,JJ
3712,evenings,14,0,0,even,NNS
3713,evenness,2,0,0,even,NN
3714,event,45,0,0,event,NN
3715,eventful,1,0,0,event,JJ
3716,events,23,0,0,event,NNS
3717,eventually,2,0,0,eventu,RB
3718,ever,385,0,0,ever,RB
3719,evergreen,2,0,0,evergreen,NN
3720,evergreens,2,0,0,evergreen,NNS
3721,everingham,17,0,0,everingham,NNP
3722,evervarying,1,0,0,evervari,JJ
3723,every,629,0,0,everi,DT
3724,everybody,91,0,0,everybodi,NN
3725,everybodys,6,0,0,everybodi,JJ
3726,everyday,5,0,0,everyday,JJ
3727,everything,193,0,0,everyth,NN
3728,everywhere,12,0,0,everywher,RB
3729,evidence,3,0,0,evid,NN
3730,evidences,1,0,0,evid,NNS
3731,evident,31,0,0,evid,JJ
3732,evidently,25,0,0,evid,RB
3733,evil,72,0,0,evil,NN
3734,evilminded,1,0,0,evilmind,JJ
3735,evils,15,0,0,evil,NNS
3736,evince,1,0,0,evinc,VB
3737,evincing,1,0,0,evinc,VBG
3738,exact,6,0,0,exact,JJ
3739,exacted,1,0,0,exact,VBD
3740,exactly,105,0,0,exactli,RB
3741,exactness,1,0,0,exact,JJ
3742,exaggerate,1,0,0,exagger,VB
3743,exaggerated,2,0,0,exagger,JJ
3744,exaggeration,1,0,0,exagger,VBP
3745,examination,12,0,0,examin,NN
3746,examinations,1,0,0,examin,NN
3747,examine,11,0,0,examin,VB
3748,examined,7,0,0,examin,VBN
3749,examining,10,0,0,examin,VBG
3750,example,14,0,0,exampl,NN
3751,examples,1,0,0,exampl,NNS
3752,exasperate,3,0,0,exasper,VB
3753,exceed,4,0,0,exceed,VB
3754,exceeded,4,0,0,exceed,VBD
3755,exceeding,2,0,0,exceed,VBG
3756,exceedingly,54,0,0,exceedingli,RB
3757,excel,3,0,0,excel,VB
3758,excellence,11,0,0,excel,NN
3759,excellencies,1,0,0,excel,NNS
3760,excellent,50,0,0,excel,JJ
3761,except,62,0,0,except,IN
3762,excepting,13,0,0,except,VBG
3763,exception,3,0,0,except,NN
3764,exceptionable,1,0,0,exception,JJ
3765,exceptions,1,0,0,except,NN
3766,excess,6,0,0,excess,NN
3767,excesses,2,0,0,excess,NNS
3768,excessive,12,0,0,excess,JJ
3769,excessively,21,0,0,excess,RB
3770,exchange,8,0,0,exchang,NN
3771,exchanged,2,0,0,exchang,JJ
3772,excite,16,0,0,excit,VB
3773,excited,23,0,0,excit,VBN
3774,excitement,1,0,0,excit,NN
3775,exciter,1,0,0,excit,NN
3776,excites,1,0,0,excit,NNS
3777,exciting,5,0,0,excit,VBG
3778,exclaim,4,0,0,exclaim,NN
3779,exclaimed,23,0,0,exclaim,VBZ
3780,exclaimedother,1,0,0,exclaimedoth,JJ
3781,exclaiming,6,0,0,exclaim,JJ
3782,exclamation,5,0,0,exclam,NN
3783,exclamations,7,0,0,exclam,NNS
3784,exclude,2,0,0,exclud,VB
3785,excluded,4,0,0,exclud,VBD
3786,exclusion,2,0,0,exclus,NN
3787,exclusively,1,0,0,exclus,RB
3788,excursion,3,0,0,excurs,NN
3789,excuse,39,0,0,excus,NN
3790,excused,7,0,0,excus,VBN
3791,excuses,7,0,0,excus,NNS
3792,execute,1,0,0,execut,VB
3793,executed,2,0,0,execut,JJ
3794,execution,5,0,0,execut,NN
3795,executive,1,0,0,execut,JJ
3796,executors,1,0,0,executor,NNS
3797,exemplary,1,0,0,exemplari,JJ
3798,exemplification,1,0,0,exemplif,NN
3799,exempt,1,0,0,exempt,VBP
3800,exercise,35,0,0,exercis,NN
3801,exercised,1,0,0,exercis,VBD
3802,exercising,2,0,0,exercis,VBG
3803,exert,6,0,0,exert,VB
3804,exerted,7,0,0,exert,VBN
3805,exerting,2,0,0,exert,VBG
3806,exertion,21,0,0,exert,NN
3807,exertions,5,0,0,exert,NNS
3808,exhaust,1,0,0,exhaust,VBP
3809,exhausted,5,0,0,exhaust,VBN
3810,exhaustless,1,0,0,exhaustless,NN
3811,exhibit,1,0,0,exhibit,VB
3812,exhibiting,4,0,0,exhibit,VBG
3813,exhibition,7,0,0,exhibit,NN
3814,exigeant,1,0,0,exig,JJ
3815,exigence,1,0,0,exig,NN
3816,exile,1,0,0,exil,NN
3817,exist,8,0,0,exist,VB
3818,existed,5,0,0,exist,VB
3819,existence,15,0,0,exist,NN
3820,existing,2,0,0,exist,VB
3821,exists,1,0,0,exist,VBZ
3822,exit,1,0,0,exit,NN
3823,exorbitant,2,0,0,exorbit,JJ
3824,expatiated,2,0,0,expati,VBD
3825,expect,82,0,0,expect,VB
3826,expectation,43,0,0,expect,NN
3827,expectations,19,0,0,expect,NNS
3828,expected,104,0,0,expect,VBN
3829,expecting,21,0,0,expect,VBG
3830,expects,1,0,0,expect,VBZ
3831,expediency,4,0,0,expedi,NN
3832,expedient,12,0,0,expedi,NN
3833,expedite,1,0,0,expedit,VB
3834,expeditiously,3,0,0,expediti,RB
3835,expence,5,0,0,expenc,NN
3836,expencehe,1,0,0,expenceh,NN
3837,expences,3,0,0,expenc,NNS
3838,expenditure,2,0,0,expenditur,NN
3839,expense,27,0,0,expens,NN
3840,expenses,5,0,0,expens,NNS
3841,expensive,4,0,0,expens,JJ
3842,expensively,1,0,0,expens,RB
3843,experience,10,0,0,experi,NN
3844,experienced,8,0,0,experienc,VBN
3845,experiencing,2,0,0,experienc,VBG
3846,experiment,2,0,0,experi,NN
3847,experimental,1,0,0,experiment,JJ
3848,expert,1,0,0,expert,JJ
3849,expire,1,0,0,expir,VB
3850,expired,1,0,0,expir,VBN
3851,expires,1,0,0,expir,VBZ
3852,expiring,1,0,0,expir,VBG
3853,explain,19,0,0,explain,VB
3854,explained,20,0,0,explain,VBD
3855,explainedhis,1,0,0,explainedhi,JJ
3856,explaining,9,0,0,explain,VBG
3857,explanation,34,0,0,explan,NN
3858,explanations,4,0,0,explan,NNS
3859,explanatory,1,0,0,explanatori,NN
3860,explicit,4,0,0,explicit,JJ
3861,explicitly,1,0,0,explicitli,NN
3862,exploits,1,0,0,exploit,NNS
3863,explore,5,0,0,explor,VB
3864,exploring,3,0,0,explor,VBG
3865,expose,12,0,0,expos,VB
3866,exposed,6,0,0,expos,VBN
3867,exposes,1,0,0,expos,VBZ
3868,exposing,7,0,0,expos,VBG
3869,expostulation,1,0,0,expostul,NN
3870,exposure,5,0,0,exposur,NN
3871,express,45,0,0,express,VB
3872,expressed,55,0,0,express,VBD
3873,expressing,15,0,0,express,VBG
3874,expression,44,0,0,express,NN
3875,expressions,33,0,0,express,NNS
3876,expressive,6,0,0,express,JJ
3877,expressively,3,0,0,express,JJ
3878,expressly,3,0,0,expressli,RB
3879,exquisite,6,0,0,exquisit,JJ
3880,exquisitely,1,0,0,exquisit,RB
3881,extend,5,0,0,extend,VB
3882,extended,5,0,0,extend,VBN
3883,extending,2,0,0,extend,VBG
3884,extension,2,0,0,extens,NN
3885,extensive,8,0,0,extens,JJ
3886,extent,14,0,0,extent,NN
3887,extenuating,1,0,0,extenu,JJ
3888,extenuation,1,0,0,extenu,NN
3889,external,1,0,0,extern,JJ
3890,extinction,1,0,0,extinct,NN
3891,extinguished,4,0,0,extinguish,VBN
3892,extort,1,0,0,extort,NN
3893,extorted,2,0,0,extort,VBN
3894,extra,1,0,0,extra,JJ
3895,extracted,1,0,0,extract,VBN
3896,extractions,1,0,0,extract,NNS
3897,extracts,2,0,0,extract,NN
3898,extraordinary,33,0,0,extraordinari,JJ
3899,extravagance,8,0,0,extravag,NN
3900,extravagant,6,0,0,extravag,JJ
3901,extreme,13,0,0,extrem,JJ
3902,extremely,26,0,0,extrem,RB
3903,extremes,1,0,0,extrem,NNS
3904,extremities,1,0,0,extrem,NN
3905,extremity,4,0,0,extrem,NN
3906,exuberance,1,0,0,exuber,NN
3907,exuberant,1,0,0,exuber,JJ
3908,exultation,4,0,0,exult,NN
3909,exulting,2,0,0,exult,VBG
3910,eye,70,0,0,eye,NN
3911,eyed,1,0,0,eye,VBD
3912,eyeing,2,0,0,eye,VBG
3913,eyelashes,1,0,0,eyelash,JJ
3914,eyes,162,0,0,eye,NNS
3915,f,5,0,0,f,NNP
3916,fable,2,0,0,fabl,JJ
3917,face,68,0,0,face,NN
3918,faced,1,0,0,face,VBD
3919,faces,7,0,0,face,VBZ
3920,facilitate,1,0,0,facilit,VB
3921,facing,1,0,0,face,VBG
3922,fact,44,0,0,fact,NN
3923,facts,4,0,0,fact,NNS
3924,faculties,1,0,0,faculti,NN
3925,faculty,1,0,0,faculti,NN
3926,faded,2,0,0,fade,NNS
3927,fading,1,0,0,fade,JJ
3928,fag,1,0,0,fag,JJ
3929,fagged,4,0,0,fag,JJ
3930,faggot,1,0,0,faggot,NN
3931,fail,13,0,0,fail,VB
3932,failed,9,0,0,fail,VBD
3933,failing,4,0,0,fail,VBG
3934,fails,1,0,0,fail,NN
3935,failure,2,0,0,failur,NN
3936,failures,2,0,0,failur,NN
3937,faint,5,0,0,faint,NN
3938,fainter,2,0,0,fainter,NN
3939,fainting,3,0,0,faint,VBG
3940,faintly,1,0,0,faintli,RB
3941,fair,67,0,0,fair,JJ
3942,fairer,3,0,0,fairer,NN
3943,fairest,2,0,0,fairest,JJS
3944,fairly,16,0,0,fairli,RB
3945,fairness,1,0,0,fair,NN
3946,faith,5,0,0,faith,NN
3947,faithful,10,0,0,faith,JJ
3948,faithfully,3,0,0,faith,JJ
3949,fall,24,0,0,fall,VB
3950,fallen,14,0,0,fallen,VBN
3951,falling,16,0,0,fall,VBG
3952,falls,5,0,0,fall,VBZ
3953,false,21,0,0,fals,JJ
3954,falsehood,11,0,0,falsehood,NN
3955,falsehoods,1,0,0,falsehood,NNS
3956,falsely,2,0,0,fals,RB
3957,faltered,2,0,0,falter,NN
3958,faltering,2,0,0,falter,NN
3959,fame,4,0,0,fame,NN
3960,familiar,10,0,0,familiar,JJ
3961,familiarised,1,0,0,familiaris,VBN
3962,familiarity,4,0,0,familiar,NN
3963,familiarly,2,0,0,familiarli,RB
3964,families,25,0,0,famili,NNS
3965,family,337,0,0,famili,NN
3966,familyand,1,0,0,familyand,NN
3967,familydo,1,0,0,familydo,NN
3968,famous,10,0,0,famou,JJ
3969,famously,1,0,0,famous,VB
3970,fan,5,0,0,fan,NN
3971,fancied,20,0,0,fanci,VBD
3972,fancies,8,0,0,fanci,NNS
3973,fanciful,1,0,0,fanci,JJ
3974,fancy,63,0,0,fanci,NN
3975,fancying,11,0,0,fanci,VBG
3976,fanny,816,0,0,fanni,NNP
3977,fannys,109,0,0,fanni,NNP
3978,far,180,0,0,far,RB
3979,farce,1,0,0,farc,NN
3980,fare,4,0,0,fare,NN
3981,fared,1,0,0,fare,VBD
3982,farewell,6,0,0,farewel,NN
3983,farm,4,0,0,farm,NN
3984,farmer,1,0,0,farmer,NN
3985,farmers,2,0,0,farmer,NNS
3986,farmhouse,3,0,0,farmhous,NN
3987,farmyard,4,0,0,farmyard,NN
3988,farriers,1,0,0,farrier,NN
3989,farther,88,0,0,farther,NN
3990,farthest,1,0,0,farthest,JJS
3991,farthing,1,0,0,farth,VBG
3992,fascination,2,0,0,fascin,NN
3993,fashion,18,0,0,fashion,NN
3994,fashionable,7,0,0,fashion,JJ
3995,fashionablelooking,1,0,0,fashionablelook,JJ
3996,fashions,5,0,0,fashion,NNS
3997,fast,20,0,0,fast,RB
3998,fasten,3,0,0,fasten,VB
3999,fastened,2,0,0,fasten,VB
4000,fastener,1,0,0,fasten,NN
4001,faster,5,0,0,faster,NN
4002,fastidious,2,0,0,fastidi,JJ
4003,fat,2,0,0,fat,JJ
4004,fatal,2,0,0,fatal,JJ
4005,fate,16,0,0,fate,NN
4006,fated,2,0,0,fate,VBN
4007,father,270,0,0,father,NN
4008,fatherinlaw,1,0,0,fatherinlaw,NN
4009,fatherpardon,1,0,0,fatherpardon,JJ
4010,fathers,81,0,0,father,NN
4011,fatigue,17,0,0,fatigu,NN
4012,fatigued,10,0,0,fatigu,VBN
4013,fatigues,9,0,0,fatigu,NNS
4014,fatiguing,2,0,0,fatigu,NN
4015,fault,26,0,0,fault,NN
4016,faultbecause,1,0,0,faultbecaus,NN
4017,faultfinding,1,0,0,faultfind,NN
4018,faultless,5,0,0,faultless,JJ
4019,faults,27,0,0,fault,NNS
4020,faulty,5,0,0,faulti,JJ
4021,favour,49,0,0,favour,NN
4022,favourable,36,0,0,favour,JJ
4023,favourably,4,0,0,favour,RB
4024,favoured,5,0,0,favour,VBN
4025,favouring,1,0,0,favour,VBG
4026,favourite,48,0,0,favourit,JJ
4027,favouriteand,1,0,0,favouriteand,JJ
4028,favourites,3,0,0,favourit,JJ
4029,favours,6,0,0,favour,NNS
4030,fear,51,0,0,fear,NN
4031,feared,30,0,0,fear,VBD
4032,fearful,21,0,0,fear,JJ
4033,fearfully,3,0,0,fear,RB
4034,fearfulness,1,0,0,fear,NN
4035,fearing,8,0,0,fear,VBG
4036,fearless,6,0,0,fearless,JJ
4037,fearlessly,1,0,0,fearlessli,RB
4038,fearnot,1,0,0,fearnot,JJ
4039,fears,41,0,0,fear,NNS
4040,fearsi,1,0,0,fearsi,NNS
4041,feasible,1,0,0,feasibl,JJ
4042,feather,1,0,0,feather,NN
4043,feathers,2,0,0,feather,NN
4044,feature,6,0,0,featur,NN
4045,features,20,0,0,featur,NNS
4046,february,4,0,0,februari,NNP
4047,fed,1,0,0,fed,VBD
4048,feeble,2,0,0,feebl,JJ
4049,feebleness,1,0,0,feebl,NN
4050,feed,2,0,0,feed,VB
4051,feeding,1,0,0,feed,VBG
4052,feel,196,0,0,feel,VB
4053,feeling,123,0,0,feel,NN
4054,feelingly,3,0,0,feelingli,JJ
4055,feelings,288,0,0,feel,NNS
4056,feels,11,0,0,feel,VBZ
4057,feet,5,0,0,feet,NNS
4058,felicitations,1,0,0,felicit,NNS
4059,felicities,2,0,0,felic,NN
4060,felicity,42,0,0,felic,NN
4061,fell,15,0,0,fell,VBD
4062,fellow,29,0,0,fellow,NN
4063,fellowcreatures,1,0,0,fellowcreatur,NNS
4064,fellows,4,0,0,fellow,NN
4065,fellowship,1,0,0,fellowship,NN
4066,fellowtravellers,1,0,0,fellowtravel,NNS
4067,felt,320,0,0,felt,VBD
4068,female,21,0,0,femal,JJ
4069,females,7,0,0,femal,NNS
4070,feminine,4,0,0,feminin,JJ
4071,fence,1,0,0,fenc,NN
